location,date,population,new_cases,population_density,median_age,aged_70_older,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,smokers,hospital_beds_per_thousand,gdp_per_capita,life_expectancy,human_development_index,reproduction_rate,stringency_index,new_deaths
Macedonia,8/24/2020,2083380,78,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.95,47.56081081,4
Macedonia,8/25/2020,2083380,126,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.95,47.36054054,5
Macedonia,8/26/2020,2083380,115,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.95,47.36054054,5
Macedonia,8/27/2020,2083380,90,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.95,47.21054054,7
Macedonia,8/28/2020,2083380,159,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.95,47.36054054,5
Macedonia,8/29/2020,2083380,130,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.94,47.36054054,6
Macedonia,8/30/2020,2083380,37,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.92,47.36054054,4
Macedonia,8/31/2020,2083380,11,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.92,47.16054054,3
Macedonia,9/1/2020,2083380,114,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,46.36,1
Macedonia,9/2/2020,2083380,145,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,46.05972973,2
Macedonia,9/3/2020,2083380,162,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.01,46.17216216,0
Macedonia,9/4/2020,2083380,109,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,46.03459459,3
Macedonia,9/5/2020,2083380,127,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.99,46.03459459,5
Macedonia,9/6/2020,2083380,92,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.97,46.05945946,3
Macedonia,9/7/2020,2083380,37,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.96,45.15810811,6
Macedonia,9/8/2020,2083380,99,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,0.98,45.92135135,8
Macedonia,9/9/2020,2083380,67,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1,45.83378378,3
Macedonia,9/10/2020,2083380,121,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.03,45.83378378,3
Macedonia,9/11/2020,2083380,141,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.06,45.65864865,5
Macedonia,9/12/2020,2083380,139,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.06,45.65864865,4
Macedonia,9/13/2020,2083380,97,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.06,45.58351351,2
Macedonia,9/14/2020,2083380,36,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.06,45.19567568,4
Macedonia,9/15/2020,2083380,98,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.1,45.14594595,9
Macedonia,9/16/2020,2083380,163,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,45.07081081,7
Macedonia,9/17/2020,2083380,186,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.15,45.09594595,7
Macedonia,9/18/2020,2083380,143,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,44.47054054,8
Macedonia,9/19/2020,2083380,140,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,44.55810811,6
Macedonia,9/20/2020,2083380,178,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.12,44.48297297,4
Macedonia,9/21/2020,2083380,45,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.1,43.90702703,7
Macedonia,9/22/2020,2083380,87,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.1,43.90702703,5
Macedonia,9/23/2020,2083380,182,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,43.90702703,5
Macedonia,9/24/2020,2083380,151,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,43.80702703,2
Macedonia,9/25/2020,2083380,143,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,43.80702703,9
Macedonia,9/26/2020,2083380,140,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,43.9572973,1
Macedonia,9/27/2020,2083380,146,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,43.9572973,3
Macedonia,9/28/2020,2083380,45,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,43.85702703,4
Macedonia,9/29/2020,2083380,112,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.18,44.06972973,8
Macedonia,9/30/2020,2083380,191,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.23,43.91945946,2
Macedonia,10/1/2020,2083380,161,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.26,44.45756757,4
Macedonia,10/2/2020,2083380,225,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.29,44.52,6
Macedonia,10/3/2020,2083380,239,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.31,44.29459459,4
Macedonia,10/4/2020,2083380,188,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.31,44.29459459,3
Macedonia,10/5/2020,2083380,83,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.32,44.78297297,4
Macedonia,10/6/2020,2083380,223,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.37,45.00837838,8
Macedonia,10/7/2020,2083380,317,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.41,45.40864865,4
Macedonia,10/8/2020,2083380,364,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.43,45.40864865,3
Macedonia,10/9/2020,2083380,386,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.43,45.87162162,6
Macedonia,10/10/2020,2083380,392,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.4,45.54594595,4
Macedonia,10/11/2020,2083380,382,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.37,45.65837838,7
Macedonia,10/12/2020,2083380,176,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.34,45.80864865,5
Macedonia,10/13/2020,2083380,80,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.33,45.92135135,3
Macedonia,10/14/2020,2083380,443,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.37,45.69594595,9
Macedonia,10/15/2020,2083380,534,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.39,46.14648649,6
Macedonia,10/16/2020,2083380,437,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.38,46.14648649,6
Macedonia,10/17/2020,2083380,594,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.37,46.55945946,3
Macedonia,10/18/2020,2083380,427,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.34,46.45945946,10
Macedonia,10/19/2020,2083380,160,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.31,47.32243243,12
Macedonia,10/20/2020,2083380,408,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.32,48.27351351,4
Macedonia,10/21/2020,2083380,640,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.34,48.68648649,12
Macedonia,10/22/2020,2083380,637,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.33,49.68756757,12
Macedonia,10/23/2020,2083380,518,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.32,50.91405405,9
Macedonia,10/24/2020,2083380,403,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.3,52.20297297,14
Macedonia,10/25/2020,2083380,560,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.31,52.46567568,22
Macedonia,10/26/2020,2083380,245,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.31,53.16621622,15
Macedonia,10/27/2020,2083380,628,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.35,53.40378378,15
Macedonia,10/28/2020,2083380,870,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.38,53.55378378,14
Macedonia,10/29/2020,2083380,861,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.39,54.11675676,14
Macedonia,10/30/2020,2083380,930,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.39,55.40567568,5
Macedonia,10/31/2020,2083380,1084,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.38,55.60594595,12
Macedonia,11/1/2020,2083380,864,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.35,55.50594595,10
Macedonia,11/2/2020,2083380,561,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.32,56.31945946,21
Macedonia,11/3/2020,2083380,911,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.32,56.79486486,24
Macedonia,11/4/2020,2083380,1189,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.32,56.66945946,22
Macedonia,11/5/2020,2083380,1275,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.31,57.12,13
Macedonia,11/6/2020,2083380,1127,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.28,57.32027027,12
Macedonia,11/7/2020,2083380,1283,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.25,57.74540541,14
Macedonia,11/8/2020,2083380,978,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.21,57.74540541,26
Macedonia,11/9/2020,2083380,515,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.18,58.79675676,20
Macedonia,11/10/2020,2083380,947,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.18,59.12162162,30
Macedonia,11/11/2020,2083380,1318,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.18,59.09675676,26
Macedonia,11/12/2020,2083380,1295,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.17,59.67216216,26
Macedonia,11/13/2020,2083380,1063,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.15,59.74702703,25
Macedonia,11/14/2020,2083380,1164,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,59.84702703,18
Macedonia,11/15/2020,2083380,988,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.11,59.84702703,24
Macedonia,11/16/2020,2083380,586,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.1,60.2972973,40
Macedonia,11/17/2020,2083380,977,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.12,60.5727027,31
Macedonia,11/18/2020,2083380,1402,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.13,60.47243243,21
Macedonia,11/19/2020,2083380,1198,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.2972973,26
Macedonia,11/20/2020,2083380,1236,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.2972973,39
Macedonia,11/21/2020,2083380,1182,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.3972973,25
Macedonia,11/22/2020,2083380,1112,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.14702703,24
Macedonia,11/23/2020,2083380,384,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.33459459,35
Macedonia,11/24/2020,2083380,1037,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.79756757,15
Macedonia,11/25/2020,2083380,1287,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.95171429,39
Macedonia,11/26/2020,2083380,1157,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.60545455,30
Macedonia,11/27/2020,2083380,1093,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,60.63333333,28
Macedonia,11/28/2020,2083380,1022,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,61.298125,41
Macedonia,11/29/2020,2083380,820,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,62.88206897,32
Macedonia,11/30/2020,2083380,335,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,62.90217391,32
Macedonia,12/1/2020,2083380,1067,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,61.68916667,29
Macedonia,12/2/2020,2083380,945,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,61.06818182,33
Macedonia,12/3/2020,2083380,1341,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,61.7475,22
Macedonia,12/4/2020,2083380,1099,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,63.34833333,30
Macedonia,12/5/2020,2083380,981,82.6,39.1,8.16,13.26,322.688,10.08,36.7,4.28,13111.214,75.8,0.757,1.14,63.34833333,24
Malta,1/23/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/24/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/25/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/26/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/27/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/28/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/29/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/30/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,1/31/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,0,0
Malta,2/1/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,4.88027027,0
Malta,2/2/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,4.955405405,0
Malta,2/3/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.030540541,0
Malta,2/4/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.255945946,0
Malta,2/5/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.255945946,0
Malta,2/6/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.481081081,0
Malta,2/7/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.481081081,0
Malta,2/8/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.481081081,0
Malta,2/9/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.481081081,0
Malta,2/10/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.481081081,0
Malta,2/11/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.631081081,0
Malta,2/12/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.781081081,0
Malta,2/13/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.781081081,0
Malta,2/14/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.931351351,0
Malta,2/15/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.931351351,0
Malta,2/16/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.931351351,0
Malta,2/17/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.931351351,0
Malta,2/18/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.931351351,0
Malta,2/19/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.931351351,0
Malta,2/20/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,5.931351351,0
Malta,2/21/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,6.156756757,0
Malta,2/22/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,6.407027027,0
Malta,2/23/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,7.295405405,0
Malta,2/24/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,7.745945946,0
Malta,2/25/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,9.021891892,0
Malta,2/26/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,9.397297297,0
Malta,2/27/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,10.29783784,0
Malta,2/28/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,10.89783784,0
Malta,2/29/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,11.98621622,0
Malta,3/1/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,12.13621622,0
Malta,3/2/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,12.38648649,0
Malta,3/3/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,13.0872973,0
Malta,3/4/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,13.81297297,0
Malta,3/5/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,15.23945946,0
Malta,3/6/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,15.59,0
Malta,3/7/2020,441539,3,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,15.74027027,0
Malta,3/8/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,16.19081081,0
Malta,3/9/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,19.21864865,0
Malta,3/10/2020,441539,2,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,24.01027027,0
Malta,3/11/2020,441539,1,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,27.93945946,0
Malta,3/12/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,34.92216216,0
Malta,3/13/2020,441539,6,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,41.22837838,0
Malta,3/14/2020,441539,6,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,44.63216216,0
Malta,3/15/2020,441539,3,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,47.18432432,0
Malta,3/16/2020,441539,9,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,55.99351351,0
Malta,3/17/2020,441539,8,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,60.13567568,0
Malta,3/18/2020,441539,0,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,63.07567568,0
Malta,3/19/2020,441539,15,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,65.75324324,0
Malta,3/20/2020,441539,11,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,67.52972973,0
Malta,3/21/2020,441539,9,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,69.45648649,0
Malta,3/22/2020,441539,17,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,70.32,0
Malta,3/23/2020,441539,17,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0,72.30945946,0
Malta,3/24/2020,441539,3,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.74,74.27405405,0
Malta,3/25/2020,441539,19,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.77,74.87459459,0
Malta,3/26/2020,441539,5,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.75,75.12486486,0
Malta,3/27/2020,441539,5,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.76,76.25108108,0
Malta,3/28/2020,441539,10,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.79,76.70135135,0
Malta,3/29/2020,441539,2,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.82,76.92648649,0
Malta,3/30/2020,441539,5,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.89,78.07783784,0
Malta,3/31/2020,441539,13,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.98,79.02891892,0
Malta,4/1/2020,441539,19,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.05,79.12918919,0
Malta,4/2/2020,441539,8,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.06,78.90378378,0
Malta,4/3/2020,441539,6,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.1,78.82891892,0
Malta,4/4/2020,441539,11,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.18,79.17891892,0
Malta,4/5/2020,441539,14,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.26,79.17891892,0
Malta,4/6/2020,441539,14,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.34,79.42918919,0
Malta,4/7/2020,441539,52,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.42,79.42918919,0
Malta,4/8/2020,441539,6,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.3,79.75459459,1
Malta,4/9/2020,441539,38,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.24,79.95459459,1
Malta,4/10/2020,441539,13,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.11,80.07972973,0
Malta,4/11/2020,441539,20,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,1.01,80.07972973,1
Malta,4/12/2020,441539,8,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.9,80.23,0
Malta,4/13/2020,441539,6,1454.037,42.4,11.324,19.426,168.711,8.83,25.55,4.485,36513.323,82.53,0.878,0.82,80.23,0
